id,question,image,image_preview,image_path,answer,answer_type,author_name,rationale,raw_subject,category,id_original_question,is_added,example_number,source_author,rationale_image
,"A 5-year-old boy was brought to the emergency department with red, painful swellings on both lower legs that had appeared over two days. He had a mild fever and had recently recovered from a sore throat. Tests showed a high white blood cell count, while a rapid strep test and throat culture were negative. However, his antistreptolysin O (ASO) titer was elevated. Doctors diagnosed erythema nodosum likely caused by a recent streptococcal infection. Given the scenario, what lab parameter could have best indicated the cause of rapid renal function decline?",,,,Antistreptolysin-O titers,exactMatch,,"The case is described via this link: https://www.consultant360.com/articles/erythema-nodosum-elevated-antistreptolysin-o-titer There it is stated, that an elevated ASO titer points to a recent streptococcal infection, which can trigger post-streptococcal complications such as erythema nodosum, rheumatic fever, or glomerulonephritis affecting kidney function.",Medicine,,671ae258d2ea402783696a9f,True,2.0,leon,
,How many entrelaces does the ballet dancer do in the following video: https://www.youtube.com/watch?v=Cm5piZrvtQw&t=37s,,,,1,exactMatch,,There is only 1 entrelace performed in the whole video at 0:09,Classical Ballet,,671b8b0f7bbcc321c99f44ec,True,2.0,leon,
,"A male patient is brought to the emergency department after a motorcycle accident with multiple traumatic injuries, including fractures and soft tissue damage. The patient shows signs of hypovolemic shock, with low blood pressure and cold, clammy skin. To maintain adequate organ perfusion and oxygen delivery, what should be the initial fluid management in this trauma patient?

Answer Choices:
A. Administer colloids or albumin immediately
B. Give a large, rapid volume of hypertonic saline
C. Start intravenous resuscitation with normal saline
D. Delay fluids until surgical intervention is complete
E. Give intravenous fructose solution",,,,C,multipleChoice,,"The case can be found via: https://link.springer.com/chapter/10.1007/978-3-031-42205-8_16 There it is stated, that intravenous fluid therapy is a major intervention in acute trauma to sustain life. The initial choice of fluid should be Normal Saline, particularly to restore perfusion, while careful monitoring is required to avoid complications from over-resuscitation. Colloids, albumin, and hypertonic saline are not recommended as first-line therapy.",Medicine,,671cbba2784e3ba406eefb34,True,2.0,leon,
,"How many Sissone fermee can be seen in the following video: https://www.youtube.com/watch?v=fsRvjXbhJdE ",,,,12,exactMatch,,"The video contains 12 Sissone fermee at 0:08, 0:13, 0:17, 0:20, 0:25, 0:26, 0:29, 0:31, 0:34, 0:35, 0:38 and 0:39",Classical Ballet,,671d3ffb3e2d1926f04e94f0,True,2.0,leon,
,"A 39-year-old male construction worker with no prior medical illness presents to the emergency department after accidentally ingesting a small amount of diesel he had mistaken for a drink. Shortly after, he developed a severe cough and dyspnea. On examination, his oxygen saturation was 91% on room air, and chest auscultation revealed bilateral crepitations. Chest X-ray showed bilateral infiltrates, and CT thorax demonstrated multilobar consolidation with ground-glass opacities. Bronchial lavage later confirmed the presence of foamy macrophages.
Given the scenario, what is the most likely diagnosis?

Answer Choices:
A. Aspiration pneumonia
B. COPD
C. Aspiration pneumonitis
D. Acute respiratory distress syndrome
E. Bacterial lobar pneumonia",,,,C,multipleChoice,,"The case can be found via: https://www.msjonline.org/index.php/ijrms/article/view/13906/8950 There the patient inhaled diesel, a hydrocarbon that can irritate and inflame the lungs. This caused chemical pneumonitis, not a bacterial infection, as shown by ground-glass opacities and foamy macrophages in his bronchoalveolar fluid. Antibiotics are usually not effective unless infection develops.",Medicine,,671dea179a50e5f7394157de,True,2.0,leon,
,How many pas de Balanchine can be seen in the following video: https://www.youtube.com/watch?v=Ty8zrjaNv6Q,,,,5,exactMatch,,"In the video, there are performed 5 pas de Balanchine, at 0:07, 0:09, 0:12, 0:14 and 0:54",Contemporary Ballet,,671e813c72825fc77bddc433,True,2.0,leon,
,"Which Cistercian monastery in Catalonia, known for its royal pantheon of the Kings of Aragon and visited by King Philip II in 1585, exemplifies medieval monastic architecture blending spiritual austerity with royal ceremony?",,,,Monastery of Poblet,exactMatch,,"The Monastery of Poblet, a 12th-century Cistercian abbey in Catalonia, served as the royal necropolis of the Kings of Aragon. Its architectural layout reflects the Cistercian ideals of simplicity and order while incorporating ceremonial spaces associated with royal visits. King Philip II’s documented visit in 1585 symbolizes the enduring relationship between the Spanish crown and Cistercian monasticism.",History,,671ebaf92a7c16b748fd2709,True,2.0,leon,
,"In which of the following ballet academies do female students typically begin pointe work later in their training, focusing first on strength and balance during barre exercises performed in soft technique shoes?

Answer Choices:
A. School of American Ballet
B. Vaganova Ballet Academy
C. Bolshoi Ballet Academy
D. The Royal Ballet School
E. La Scala Ballet School",,,,B,multipleChoice,,"Unlike the School of American Ballet SAB, where female students often train much of the barre work in pointe shoes, the Vaganova Ballet Academy emphasizes gradual preparation before introducing pointe work. This approach ensures proper ankle strength and control before the dancer transitions to pointe. Footage of official Vaganova training sessions (e.g., 2024 graduation class, YouTube link: https://www.youtube.com/watch?si=s3tdS7luStLmd-99&v=8d8RJYWOGSw&) shows that most barre combinations are performed in soft ballet shoes, not pointe.",Classical Ballet,,671f449c879059a81a74468c,True,2.0,leon,
,"A male patient, recently recovered from COVID-19 and with a history of diabetes, presents with nasal congestion, facial swelling, and palatal discoloration. A bedside nasal biopsy is taken from necrotic tissue and a portion is sent for rapid imprint cytology. Image from the crush smear of the tissue is attached. What is your diagnosis?",,,data/images/671f584591addf76ff2eb254-2.jpg,Fungal infection,exactMatch,,"Research with several cases can be seen via this link: https://pmc.ncbi.nlm.nih.gov/articles/PMC10810075/ The attached image shows the crush smear with broad, ribbon-like, nonseptate hyphae with right-angled branching.",Medicine,,671f584591addf76ff2eb254,True,2.0,leon,
,A 69-year-old man has had a headache for 6 months and numbness and pain in his left cheek for 2 months. Scans of his face show a growth in his left sinus that is pressing near his eye. A biopsy of the tissue can be seen in the attached image What is your diagnosis?,,,data/images/671f5ef82709f18025c61f15-2.jpg,Fungal infection,exactMatch,,"As described in the case via: The part B of the attached image shows the presence of giant cells and granulomas around the fungi, which shows that it is invading the tissue. These findings match what doctors see in granulomatous invasive fungal sinus infection caused by Aspergillus.",Medicine,,671f5ef82709f18025c61f15,True,2.0,leon,
,"In the Vaganova ballet technique, what distinguishes its approach to the arabesque positions compared to other classical methods such as Cecchetti or RAD?

Answer Choices:
A. Emphasis on symmetrical arm placement and minimal body rotation
B. Use of contrasting arm-leg opposition to create dynamic diagonal lines
C. Parallel leg alignment and lowered torso position
D. Strong turnout with both arms lifted above the head
E. The front arm is always on the same side as the lifted leg",,,data/images/671fc9508c7c5056012df16a-2.jpg,B,multipleChoice,,"The Vaganova technique, developed by Agrippina Vaganova in Russia, emphasizes expressive line and coordination through opposition, meaning the arm and leg often extend in opposite directions to elongate the dancer’s line and balance. This is particularly visible in the second and fourth arabesques, where the front arm is opposite the raised leg, enhancing aesthetic tension and stability. Other methods, such as the Cecchetti or Royal Academy of Dance styles, tend to maintain more symmetrical or same-side arm-leg coordination.",Classical Ballet,,671fc9508c7c5056012df16a,True,2.0,leon,
,"How many pirouettes en dehors from fifth position can be seen in the following video: https://www.youtube.com/watch?v=hXnts-F-w_g ",,,,2,exactMatch,,"The movement involves a dancer turning outward on one leg, starting and ending in fifth position, with the working leg moving away from the supporting leg during the rotation. This can be seen twice in the video, once starting at 0:11 and the other one starting at 0:17",Classical Ballet,,671fd05dffd5ea2c79661486,True,2.0,leon,
,"In the jazz standard “Autumn Leaves” in Eb major, the final phrase of the song is harmonized as follows:

Cm7->F7->Bb7->Ebmaj7

In this arrangement:
The Cm7 chord is played over the first syllable of the last line of lyrics. F7 accompanies the next syllable, followed by Bb7.

The final chord, Ebmaj7, is played on the last word of the phrase, marking the resolution of the harmonic progression.

When the final line is sung, which note is most likely sung on the last word/syllable?",,,,Eb,exactMatch,,"The last chord is Ebmaj7. In standard melodic practice the final syllable usually lands on a chord tone of the last chord. Ebmaj7 chord tones: Eb (root), G (major third), Bb (perfect fifth), D (major seventh). The most typical choice for resolution is the root, so the last word is sung on Eb.",Musicology,,671fd9236c5d3903234cd3aa,True,2.0,leon,
